Release,Date from,Date to,Top 1 contributing companies,Top 2 contributing companies,Top 3 contributing companies,Top 4 contributing companies,Top 5 contributing companies,Top 10 contributing companies,Top 15 contributing companies,Top 20 contributing companies,Top 25 contributing companies,Top 30 contributing companies,Top 50 contributing companies,Top 100 contributing companies,Top 200 contributing companies,Top 500 contributing companies,Top 1000 contributing companies
11/2017,11/1/2017,12/1/2017,CNCF,"CNCF,Cleverstep","CNCF,Cleverstep,Vulk","CNCF,Cleverstep,Vulk,Google","CNCF,Cleverstep,Vulk,Google,IBM","CNCF,Cleverstep,Vulk,Google,IBM,Samsung,inwinSTACK,Red Hat,VMware,Oracle","CNCF,Cleverstep,Vulk,Google,IBM,Samsung,inwinSTACK,Red Hat,VMware,Oracle,Apprenda,Heptio,EMC,Eastbanc Technologies,Microsoft","CNCF,Cleverstep,Vulk,Google,IBM,Samsung,inwinSTACK,Red Hat,VMware,Oracle,Apprenda,Heptio,EMC,Eastbanc Technologies,Microsoft,SAP,Europa,The Linux Foundation,Kinvolk,Streamplace","CNCF,Cleverstep,Vulk,Google,IBM,Samsung,inwinSTACK,Red Hat,VMware,Oracle,Apprenda,Heptio,EMC,Eastbanc Technologies,Microsoft,SAP,Europa,The Linux Foundation,Kinvolk,Streamplace,SolarWinds,SkyWalking,Mirantis,Nirmata,Pretty Robots","CNCF,Cleverstep,Vulk,Google,IBM,Samsung,inwinSTACK,Red Hat,VMware,Oracle,Apprenda,Heptio,EMC,Eastbanc Technologies,Microsoft,SAP,Europa,The Linux Foundation,Kinvolk,Streamplace,SolarWinds,SkyWalking,Mirantis,Nirmata,Pretty Robots,Loodse,Linux,Huawei,Hasura,FathomDB","CNCF,Cleverstep,Vulk,Google,IBM,Samsung,inwinSTACK,Red Hat,VMware,Oracle,Apprenda,Heptio,EMC,Eastbanc Technologies,Microsoft,SAP,Europa,The Linux Foundation,Kinvolk,Streamplace,SolarWinds,SkyWalking,Mirantis,Nirmata,Pretty Robots,Loodse,Linux,Huawei,Hasura,FathomDB,EasyStack,Docker,Datawire.io,Dataman,DaoCloud,Dailymotion,Concur,OpenStack Foundation,Pivotal,Prometheus Consulting,Cisco,Robust Perception,SUSE,Treasure Data,Twistlock,Upbound,Weaveworks,wellcometrust,YouTube","CNCF,Cleverstep,Vulk,Google,IBM,Samsung,inwinSTACK,Red Hat,VMware,Oracle,Apprenda,Heptio,EMC,Eastbanc Technologies,Microsoft,SAP,Europa,The Linux Foundation,Kinvolk,Streamplace,SolarWinds,SkyWalking,Mirantis,Nirmata,Pretty Robots,Loodse,Linux,Huawei,Hasura,FathomDB,EasyStack,Docker,Datawire.io,Dataman,DaoCloud,Dailymotion,Concur,OpenStack Foundation,Pivotal,Prometheus Consulting,Cisco,Robust Perception,SUSE,Treasure Data,Twistlock,Upbound,Weaveworks,wellcometrust,YouTube","CNCF,Cleverstep,Vulk,Google,IBM,Samsung,inwinSTACK,Red Hat,VMware,Oracle,Apprenda,Heptio,EMC,Eastbanc Technologies,Microsoft,SAP,Europa,The Linux Foundation,Kinvolk,Streamplace,SolarWinds,SkyWalking,Mirantis,Nirmata,Pretty Robots,Loodse,Linux,Huawei,Hasura,FathomDB,EasyStack,Docker,Datawire.io,Dataman,DaoCloud,Dailymotion,Concur,OpenStack Foundation,Pivotal,Prometheus Consulting,Cisco,Robust Perception,SUSE,Treasure Data,Twistlock,Upbound,Weaveworks,wellcometrust,YouTube","CNCF,Cleverstep,Vulk,Google,IBM,Samsung,inwinSTACK,Red Hat,VMware,Oracle,Apprenda,Heptio,EMC,Eastbanc Technologies,Microsoft,SAP,Europa,The Linux Foundation,Kinvolk,Streamplace,SolarWinds,SkyWalking,Mirantis,Nirmata,Pretty Robots,Loodse,Linux,Huawei,Hasura,FathomDB,EasyStack,Docker,Datawire.io,Dataman,DaoCloud,Dailymotion,Concur,OpenStack Foundation,Pivotal,Prometheus Consulting,Cisco,Robust Perception,SUSE,Treasure Data,Twistlock,Upbound,Weaveworks,wellcometrust,YouTube","CNCF,Cleverstep,Vulk,Google,IBM,Samsung,inwinSTACK,Red Hat,VMware,Oracle,Apprenda,Heptio,EMC,Eastbanc Technologies,Microsoft,SAP,Europa,The Linux Foundation,Kinvolk,Streamplace,SolarWinds,SkyWalking,Mirantis,Nirmata,Pretty Robots,Loodse,Linux,Huawei,Hasura,FathomDB,EasyStack,Docker,Datawire.io,Dataman,DaoCloud,Dailymotion,Concur,OpenStack Foundation,Pivotal,Prometheus Consulting,Cisco,Robust Perception,SUSE,Treasure Data,Twistlock,Upbound,Weaveworks,wellcometrust,YouTube"
12/2017,12/1/2017,1/1/2018,CNCF,"CNCF,Cleverstep","CNCF,Cleverstep,The Linux Foundation","CNCF,Cleverstep,The Linux Foundation,IBM","CNCF,Cleverstep,The Linux Foundation,IBM,Vulk","CNCF,Cleverstep,The Linux Foundation,IBM,Vulk,Heptio,Google,Twistlock,HNA,Red Hat","CNCF,Cleverstep,The Linux Foundation,IBM,Vulk,Heptio,Google,Twistlock,HNA,Red Hat,VMware,Liz Rice,Microsoft,Serverless,Platform9","CNCF,Cleverstep,The Linux Foundation,IBM,Vulk,Heptio,Google,Twistlock,HNA,Red Hat,VMware,Liz Rice,Microsoft,Serverless,Platform9,Oracle,OpenStack Foundation,Loodse,Infoblox,Caicloud","CNCF,Cleverstep,The Linux Foundation,IBM,Vulk,Heptio,Google,Twistlock,HNA,Red Hat,VMware,Liz Rice,Microsoft,Serverless,Platform9,Oracle,OpenStack Foundation,Loodse,Infoblox,Caicloud,Upbound,Tremolo Security,Samsung","CNCF,Cleverstep,The Linux Foundation,IBM,Vulk,Heptio,Google,Twistlock,HNA,Red Hat,VMware,Liz Rice,Microsoft,Serverless,Platform9,Oracle,OpenStack Foundation,Loodse,Infoblox,Caicloud,Upbound,Tremolo Security,Samsung","CNCF,Cleverstep,The Linux Foundation,IBM,Vulk,Heptio,Google,Twistlock,HNA,Red Hat,VMware,Liz Rice,Microsoft,Serverless,Platform9,Oracle,OpenStack Foundation,Loodse,Infoblox,Caicloud,Upbound,Tremolo Security,Samsung","CNCF,Cleverstep,The Linux Foundation,IBM,Vulk,Heptio,Google,Twistlock,HNA,Red Hat,VMware,Liz Rice,Microsoft,Serverless,Platform9,Oracle,OpenStack Foundation,Loodse,Infoblox,Caicloud,Upbound,Tremolo Security,Samsung","CNCF,Cleverstep,The Linux Foundation,IBM,Vulk,Heptio,Google,Twistlock,HNA,Red Hat,VMware,Liz Rice,Microsoft,Serverless,Platform9,Oracle,OpenStack Foundation,Loodse,Infoblox,Caicloud,Upbound,Tremolo Security,Samsung","CNCF,Cleverstep,The Linux Foundation,IBM,Vulk,Heptio,Google,Twistlock,HNA,Red Hat,VMware,Liz Rice,Microsoft,Serverless,Platform9,Oracle,OpenStack Foundation,Loodse,Infoblox,Caicloud,Upbound,Tremolo Security,Samsung","CNCF,Cleverstep,The Linux Foundation,IBM,Vulk,Heptio,Google,Twistlock,HNA,Red Hat,VMware,Liz Rice,Microsoft,Serverless,Platform9,Oracle,OpenStack Foundation,Loodse,Infoblox,Caicloud,Upbound,Tremolo Security,Samsung"
01/2018,1/1/2018,2/1/2018,CNCF,"CNCF,Cleverstep","CNCF,Cleverstep,Vulk","CNCF,Cleverstep,Vulk,Nirmata","CNCF,Cleverstep,Vulk,Nirmata,Europa","CNCF,Cleverstep,Vulk,Nirmata,Europa,Heptio,Google,The Linux Foundation,IBM,Lyft","CNCF,Cleverstep,Vulk,Nirmata,Europa,Heptio,Google,The Linux Foundation,IBM,Lyft,AT&T,Infoblox,Red Hat,Samsung,SolarWinds","CNCF,Cleverstep,Vulk,Nirmata,Europa,Heptio,Google,The Linux Foundation,IBM,Lyft,AT&T,Infoblox,Red Hat,Samsung,SolarWinds,EMC,Microsoft,Platform9,Uber,Shopify","CNCF,Cleverstep,Vulk,Nirmata,Europa,Heptio,Google,The Linux Foundation,IBM,Lyft,AT&T,Infoblox,Red Hat,Samsung,SolarWinds,EMC,Microsoft,Platform9,Uber,Shopify,Canonical,Apprenda,Docker,Hasura,HNA","CNCF,Cleverstep,Vulk,Nirmata,Europa,Heptio,Google,The Linux Foundation,IBM,Lyft,AT&T,Infoblox,Red Hat,Samsung,SolarWinds,EMC,Microsoft,Platform9,Uber,Shopify,Canonical,Apprenda,Docker,Hasura,HNA,VMware,inwinSTACK","CNCF,Cleverstep,Vulk,Nirmata,Europa,Heptio,Google,The Linux Foundation,IBM,Lyft,AT&T,Infoblox,Red Hat,Samsung,SolarWinds,EMC,Microsoft,Platform9,Uber,Shopify,Canonical,Apprenda,Docker,Hasura,HNA,VMware,inwinSTACK","CNCF,Cleverstep,Vulk,Nirmata,Europa,Heptio,Google,The Linux Foundation,IBM,Lyft,AT&T,Infoblox,Red Hat,Samsung,SolarWinds,EMC,Microsoft,Platform9,Uber,Shopify,Canonical,Apprenda,Docker,Hasura,HNA,VMware,inwinSTACK","CNCF,Cleverstep,Vulk,Nirmata,Europa,Heptio,Google,The Linux Foundation,IBM,Lyft,AT&T,Infoblox,Red Hat,Samsung,SolarWinds,EMC,Microsoft,Platform9,Uber,Shopify,Canonical,Apprenda,Docker,Hasura,HNA,VMware,inwinSTACK","CNCF,Cleverstep,Vulk,Nirmata,Europa,Heptio,Google,The Linux Foundation,IBM,Lyft,AT&T,Infoblox,Red Hat,Samsung,SolarWinds,EMC,Microsoft,Platform9,Uber,Shopify,Canonical,Apprenda,Docker,Hasura,HNA,VMware,inwinSTACK","CNCF,Cleverstep,Vulk,Nirmata,Europa,Heptio,Google,The Linux Foundation,IBM,Lyft,AT&T,Infoblox,Red Hat,Samsung,SolarWinds,EMC,Microsoft,Platform9,Uber,Shopify,Canonical,Apprenda,Docker,Hasura,HNA,VMware,inwinSTACK"
02/2018,2/1/2018,3/1/2018,CNCF,"CNCF,IBM","CNCF,IBM,Vulk","CNCF,IBM,Vulk,Red Hat","CNCF,IBM,Vulk,Red Hat,The Linux Foundation","CNCF,IBM,Vulk,Red Hat,The Linux Foundation,SolarWinds,Heptio,Google,LightStep,inwinSTACK","CNCF,IBM,Vulk,Red Hat,The Linux Foundation,SolarWinds,Heptio,Google,LightStep,inwinSTACK,EMC,Chef,Buoyant,Activision Blizzard,Wikimedia Foundation","CNCF,IBM,Vulk,Red Hat,The Linux Foundation,SolarWinds,Heptio,Google,LightStep,inwinSTACK,EMC,Chef,Buoyant,Activision Blizzard,Wikimedia Foundation,ZTE,Platform9,Pivotal,Oracle,Microsoft","CNCF,IBM,Vulk,Red Hat,The Linux Foundation,SolarWinds,Heptio,Google,LightStep,inwinSTACK,EMC,Chef,Buoyant,Activision Blizzard,Wikimedia Foundation,ZTE,Platform9,Pivotal,Oracle,Microsoft,Magnet.me,Loodse","CNCF,IBM,Vulk,Red Hat,The Linux Foundation,SolarWinds,Heptio,Google,LightStep,inwinSTACK,EMC,Chef,Buoyant,Activision Blizzard,Wikimedia Foundation,ZTE,Platform9,Pivotal,Oracle,Microsoft,Magnet.me,Loodse","CNCF,IBM,Vulk,Red Hat,The Linux Foundation,SolarWinds,Heptio,Google,LightStep,inwinSTACK,EMC,Chef,Buoyant,Activision Blizzard,Wikimedia Foundation,ZTE,Platform9,Pivotal,Oracle,Microsoft,Magnet.me,Loodse","CNCF,IBM,Vulk,Red Hat,The Linux Foundation,SolarWinds,Heptio,Google,LightStep,inwinSTACK,EMC,Chef,Buoyant,Activision Blizzard,Wikimedia Foundation,ZTE,Platform9,Pivotal,Oracle,Microsoft,Magnet.me,Loodse","CNCF,IBM,Vulk,Red Hat,The Linux Foundation,SolarWinds,Heptio,Google,LightStep,inwinSTACK,EMC,Chef,Buoyant,Activision Blizzard,Wikimedia Foundation,ZTE,Platform9,Pivotal,Oracle,Microsoft,Magnet.me,Loodse","CNCF,IBM,Vulk,Red Hat,The Linux Foundation,SolarWinds,Heptio,Google,LightStep,inwinSTACK,EMC,Chef,Buoyant,Activision Blizzard,Wikimedia Foundation,ZTE,Platform9,Pivotal,Oracle,Microsoft,Magnet.me,Loodse","CNCF,IBM,Vulk,Red Hat,The Linux Foundation,SolarWinds,Heptio,Google,LightStep,inwinSTACK,EMC,Chef,Buoyant,Activision Blizzard,Wikimedia Foundation,ZTE,Platform9,Pivotal,Oracle,Microsoft,Magnet.me,Loodse"
03/2018,3/1/2018,4/1/2018,CNCF,"CNCF,Vulk","CNCF,Vulk,Red Hat","CNCF,Vulk,Red Hat,IBM","CNCF,Vulk,Red Hat,IBM,Datawire.io","CNCF,Vulk,Red Hat,IBM,Datawire.io,Quantum,Rackspace,Heptio,Docker,Google","CNCF,Vulk,Red Hat,IBM,Datawire.io,Quantum,Rackspace,Heptio,Docker,Google,Covalent,Baidu,Platform9,OpenStack Foundation,Microsoft","CNCF,Vulk,Red Hat,IBM,Datawire.io,Quantum,Rackspace,Heptio,Docker,Google,Covalent,Baidu,Platform9,OpenStack Foundation,Microsoft,Magnet.me,home.ai,Cisco,Weaveworks,ZTE","CNCF,Vulk,Red Hat,IBM,Datawire.io,Quantum,Rackspace,Heptio,Docker,Google,Covalent,Baidu,Platform9,OpenStack Foundation,Microsoft,Magnet.me,home.ai,Cisco,Weaveworks,ZTE,Dell,WP Engine,SkyWalking,Samsung,RX-M","CNCF,Vulk,Red Hat,IBM,Datawire.io,Quantum,Rackspace,Heptio,Docker,Google,Covalent,Baidu,Platform9,OpenStack Foundation,Microsoft,Magnet.me,home.ai,Cisco,Weaveworks,ZTE,Dell,WP Engine,SkyWalking,Samsung,RX-M,Oracle","CNCF,Vulk,Red Hat,IBM,Datawire.io,Quantum,Rackspace,Heptio,Docker,Google,Covalent,Baidu,Platform9,OpenStack Foundation,Microsoft,Magnet.me,home.ai,Cisco,Weaveworks,ZTE,Dell,WP Engine,SkyWalking,Samsung,RX-M,Oracle","CNCF,Vulk,Red Hat,IBM,Datawire.io,Quantum,Rackspace,Heptio,Docker,Google,Covalent,Baidu,Platform9,OpenStack Foundation,Microsoft,Magnet.me,home.ai,Cisco,Weaveworks,ZTE,Dell,WP Engine,SkyWalking,Samsung,RX-M,Oracle","CNCF,Vulk,Red Hat,IBM,Datawire.io,Quantum,Rackspace,Heptio,Docker,Google,Covalent,Baidu,Platform9,OpenStack Foundation,Microsoft,Magnet.me,home.ai,Cisco,Weaveworks,ZTE,Dell,WP Engine,SkyWalking,Samsung,RX-M,Oracle","CNCF,Vulk,Red Hat,IBM,Datawire.io,Quantum,Rackspace,Heptio,Docker,Google,Covalent,Baidu,Platform9,OpenStack Foundation,Microsoft,Magnet.me,home.ai,Cisco,Weaveworks,ZTE,Dell,WP Engine,SkyWalking,Samsung,RX-M,Oracle","CNCF,Vulk,Red Hat,IBM,Datawire.io,Quantum,Rackspace,Heptio,Docker,Google,Covalent,Baidu,Platform9,OpenStack Foundation,Microsoft,Magnet.me,home.ai,Cisco,Weaveworks,ZTE,Dell,WP Engine,SkyWalking,Samsung,RX-M,Oracle"
04/2018,4/1/2018,5/1/2018,CNCF,"CNCF,IBM","CNCF,IBM,Vulk","CNCF,IBM,Vulk,Europa","CNCF,IBM,Vulk,Europa,SolarWinds","CNCF,IBM,Vulk,Europa,SolarWinds,Red Hat,Treasure Data,Pivotal,Google","CNCF,IBM,Vulk,Europa,SolarWinds,Red Hat,Treasure Data,Pivotal,Google","CNCF,IBM,Vulk,Europa,SolarWinds,Red Hat,Treasure Data,Pivotal,Google","CNCF,IBM,Vulk,Europa,SolarWinds,Red Hat,Treasure Data,Pivotal,Google","CNCF,IBM,Vulk,Europa,SolarWinds,Red Hat,Treasure Data,Pivotal,Google","CNCF,IBM,Vulk,Europa,SolarWinds,Red Hat,Treasure Data,Pivotal,Google","CNCF,IBM,Vulk,Europa,SolarWinds,Red Hat,Treasure Data,Pivotal,Google","CNCF,IBM,Vulk,Europa,SolarWinds,Red Hat,Treasure Data,Pivotal,Google","CNCF,IBM,Vulk,Europa,SolarWinds,Red Hat,Treasure Data,Pivotal,Google","CNCF,IBM,Vulk,Europa,SolarWinds,Red Hat,Treasure Data,Pivotal,Google"
Quarter from 10/2015,10/1/2015,1/1/2016,CNCF,CNCF,CNCF,CNCF,CNCF,CNCF,CNCF,CNCF,CNCF,CNCF,CNCF,CNCF,CNCF,CNCF,CNCF
Quarter from 01/2016,1/1/2016,4/1/2016,CNCF,CNCF,CNCF,CNCF,CNCF,CNCF,CNCF,CNCF,CNCF,CNCF,CNCF,CNCF,CNCF,CNCF,CNCF
Quarter from 04/2016,4/1/2016,7/1/2016,CNCF,"CNCF,PLYmedia","CNCF,PLYmedia,Red Hat","CNCF,PLYmedia,Red Hat","CNCF,PLYmedia,Red Hat","CNCF,PLYmedia,Red Hat","CNCF,PLYmedia,Red Hat","CNCF,PLYmedia,Red Hat","CNCF,PLYmedia,Red Hat","CNCF,PLYmedia,Red Hat","CNCF,PLYmedia,Red Hat","CNCF,PLYmedia,Red Hat","CNCF,PLYmedia,Red Hat","CNCF,PLYmedia,Red Hat","CNCF,PLYmedia,Red Hat"
Quarter from 07/2016,7/1/2016,10/1/2016,IBM,"IBM,SolarWinds","IBM,SolarWinds,CNCF","IBM,SolarWinds,CNCF,Google","IBM,SolarWinds,CNCF,Google,NIO","IBM,SolarWinds,CNCF,Google,NIO,Red Hat,Covalent,The Linux Foundation,Prometheus Consulting,Intel","IBM,SolarWinds,CNCF,Google,NIO,Red Hat,Covalent,The Linux Foundation,Prometheus Consulting,Intel,Huawei,Fujitsu","IBM,SolarWinds,CNCF,Google,NIO,Red Hat,Covalent,The Linux Foundation,Prometheus Consulting,Intel,Huawei,Fujitsu","IBM,SolarWinds,CNCF,Google,NIO,Red Hat,Covalent,The Linux Foundation,Prometheus Consulting,Intel,Huawei,Fujitsu","IBM,SolarWinds,CNCF,Google,NIO,Red Hat,Covalent,The Linux Foundation,Prometheus Consulting,Intel,Huawei,Fujitsu","IBM,SolarWinds,CNCF,Google,NIO,Red Hat,Covalent,The Linux Foundation,Prometheus Consulting,Intel,Huawei,Fujitsu","IBM,SolarWinds,CNCF,Google,NIO,Red Hat,Covalent,The Linux Foundation,Prometheus Consulting,Intel,Huawei,Fujitsu","IBM,SolarWinds,CNCF,Google,NIO,Red Hat,Covalent,The Linux Foundation,Prometheus Consulting,Intel,Huawei,Fujitsu","IBM,SolarWinds,CNCF,Google,NIO,Red Hat,Covalent,The Linux Foundation,Prometheus Consulting,Intel,Huawei,Fujitsu","IBM,SolarWinds,CNCF,Google,NIO,Red Hat,Covalent,The Linux Foundation,Prometheus Consulting,Intel,Huawei,Fujitsu"
Quarter from 10/2016,10/1/2016,1/1/2017,CNCF,"CNCF,SolarWinds","CNCF,SolarWinds,Intel","CNCF,SolarWinds,Intel,Weaveworks","CNCF,SolarWinds,Intel,Weaveworks,Treasure Data","CNCF,SolarWinds,Intel,Weaveworks,Treasure Data,Red Hat,Google,Factotum,SNCF,Microsoft","CNCF,SolarWinds,Intel,Weaveworks,Treasure Data,Red Hat,Google,Factotum,SNCF,Microsoft,Huawei,DigitalOcean,Upbound,Fujitsu,Dynatrace","CNCF,SolarWinds,Intel,Weaveworks,Treasure Data,Red Hat,Google,Factotum,SNCF,Microsoft,Huawei,DigitalOcean,Upbound,Fujitsu,Dynatrace,Univa,Chef","CNCF,SolarWinds,Intel,Weaveworks,Treasure Data,Red Hat,Google,Factotum,SNCF,Microsoft,Huawei,DigitalOcean,Upbound,Fujitsu,Dynatrace,Univa,Chef","CNCF,SolarWinds,Intel,Weaveworks,Treasure Data,Red Hat,Google,Factotum,SNCF,Microsoft,Huawei,DigitalOcean,Upbound,Fujitsu,Dynatrace,Univa,Chef","CNCF,SolarWinds,Intel,Weaveworks,Treasure Data,Red Hat,Google,Factotum,SNCF,Microsoft,Huawei,DigitalOcean,Upbound,Fujitsu,Dynatrace,Univa,Chef","CNCF,SolarWinds,Intel,Weaveworks,Treasure Data,Red Hat,Google,Factotum,SNCF,Microsoft,Huawei,DigitalOcean,Upbound,Fujitsu,Dynatrace,Univa,Chef","CNCF,SolarWinds,Intel,Weaveworks,Treasure Data,Red Hat,Google,Factotum,SNCF,Microsoft,Huawei,DigitalOcean,Upbound,Fujitsu,Dynatrace,Univa,Chef","CNCF,SolarWinds,Intel,Weaveworks,Treasure Data,Red Hat,Google,Factotum,SNCF,Microsoft,Huawei,DigitalOcean,Upbound,Fujitsu,Dynatrace,Univa,Chef","CNCF,SolarWinds,Intel,Weaveworks,Treasure Data,Red Hat,Google,Factotum,SNCF,Microsoft,Huawei,DigitalOcean,Upbound,Fujitsu,Dynatrace,Univa,Chef"
Quarter from 01/2017,1/1/2017,4/1/2017,CNCF,"CNCF,The Linux Foundation","CNCF,The Linux Foundation,Intel","CNCF,The Linux Foundation,Intel,Google","CNCF,The Linux Foundation,Intel,Google,Red Hat","CNCF,The Linux Foundation,Intel,Google,Red Hat,Docker,RX-M,Walt Disney,Infoblox,Treasure Data","CNCF,The Linux Foundation,Intel,Google,Red Hat,Docker,RX-M,Walt Disney,Infoblox,Treasure Data,IBM,Bitnami,indiehosters,Portworx,OpenStack","CNCF,The Linux Foundation,Intel,Google,Red Hat,Docker,RX-M,Walt Disney,Infoblox,Treasure Data,IBM,Bitnami,indiehosters,Portworx,OpenStack,Nirmata,LightStep,Huawei,SanDisk,Fujitsu","CNCF,The Linux Foundation,Intel,Google,Red Hat,Docker,RX-M,Walt Disney,Infoblox,Treasure Data,IBM,Bitnami,indiehosters,Portworx,OpenStack,Nirmata,LightStep,Huawei,SanDisk,Fujitsu,Factotum,Dell,CurrencyFair.com,ContainerStack.io,Code Coup","CNCF,The Linux Foundation,Intel,Google,Red Hat,Docker,RX-M,Walt Disney,Infoblox,Treasure Data,IBM,Bitnami,indiehosters,Portworx,OpenStack,Nirmata,LightStep,Huawei,SanDisk,Fujitsu,Factotum,Dell,CurrencyFair.com,ContainerStack.io,Code Coup,storageos,Buoyant,Upbound,Ubisoft,SolarWinds","CNCF,The Linux Foundation,Intel,Google,Red Hat,Docker,RX-M,Walt Disney,Infoblox,Treasure Data,IBM,Bitnami,indiehosters,Portworx,OpenStack,Nirmata,LightStep,Huawei,SanDisk,Fujitsu,Factotum,Dell,CurrencyFair.com,ContainerStack.io,Code Coup,storageos,Buoyant,Upbound,Ubisoft,SolarWinds,Robert Koch-institut","CNCF,The Linux Foundation,Intel,Google,Red Hat,Docker,RX-M,Walt Disney,Infoblox,Treasure Data,IBM,Bitnami,indiehosters,Portworx,OpenStack,Nirmata,LightStep,Huawei,SanDisk,Fujitsu,Factotum,Dell,CurrencyFair.com,ContainerStack.io,Code Coup,storageos,Buoyant,Upbound,Ubisoft,SolarWinds,Robert Koch-institut","CNCF,The Linux Foundation,Intel,Google,Red Hat,Docker,RX-M,Walt Disney,Infoblox,Treasure Data,IBM,Bitnami,indiehosters,Portworx,OpenStack,Nirmata,LightStep,Huawei,SanDisk,Fujitsu,Factotum,Dell,CurrencyFair.com,ContainerStack.io,Code Coup,storageos,Buoyant,Upbound,Ubisoft,SolarWinds,Robert Koch-institut","CNCF,The Linux Foundation,Intel,Google,Red Hat,Docker,RX-M,Walt Disney,Infoblox,Treasure Data,IBM,Bitnami,indiehosters,Portworx,OpenStack,Nirmata,LightStep,Huawei,SanDisk,Fujitsu,Factotum,Dell,CurrencyFair.com,ContainerStack.io,Code Coup,storageos,Buoyant,Upbound,Ubisoft,SolarWinds,Robert Koch-institut","CNCF,The Linux Foundation,Intel,Google,Red Hat,Docker,RX-M,Walt Disney,Infoblox,Treasure Data,IBM,Bitnami,indiehosters,Portworx,OpenStack,Nirmata,LightStep,Huawei,SanDisk,Fujitsu,Factotum,Dell,CurrencyFair.com,ContainerStack.io,Code Coup,storageos,Buoyant,Upbound,Ubisoft,SolarWinds,Robert Koch-institut"
Quarter from 04/2017,4/1/2017,7/1/2017,CNCF,"CNCF,The Linux Foundation","CNCF,The Linux Foundation,IBM","CNCF,The Linux Foundation,IBM,SolarWinds","CNCF,The Linux Foundation,IBM,SolarWinds,Heptio","CNCF,The Linux Foundation,IBM,SolarWinds,Heptio,Vulk,Intel,Microsoft,Red Hat,Google","CNCF,The Linux Foundation,IBM,SolarWinds,Heptio,Vulk,Intel,Microsoft,Red Hat,Google,Robust Perception,VMware,Infoblox,Portworx,storageos","CNCF,The Linux Foundation,IBM,SolarWinds,Heptio,Vulk,Intel,Microsoft,Red Hat,Google,Robust Perception,VMware,Infoblox,Portworx,storageos,Telefónica,Treasure Data,Upbound,Covalent,Docker","CNCF,The Linux Foundation,IBM,SolarWinds,Heptio,Vulk,Intel,Microsoft,Red Hat,Google,Robust Perception,VMware,Infoblox,Portworx,storageos,Telefónica,Treasure Data,Upbound,Covalent,Docker,Edumall.vn,Iguaz.io,Juniper Networks,Mirantis,SolidFire","CNCF,The Linux Foundation,IBM,SolarWinds,Heptio,Vulk,Intel,Microsoft,Red Hat,Google,Robust Perception,VMware,Infoblox,Portworx,storageos,Telefónica,Treasure Data,Upbound,Covalent,Docker,Edumall.vn,Iguaz.io,Juniper Networks,Mirantis,SolidFire,Weaveworks,ZTE,Prometheus Consulting","CNCF,The Linux Foundation,IBM,SolarWinds,Heptio,Vulk,Intel,Microsoft,Red Hat,Google,Robust Perception,VMware,Infoblox,Portworx,storageos,Telefónica,Treasure Data,Upbound,Covalent,Docker,Edumall.vn,Iguaz.io,Juniper Networks,Mirantis,SolidFire,Weaveworks,ZTE,Prometheus Consulting","CNCF,The Linux Foundation,IBM,SolarWinds,Heptio,Vulk,Intel,Microsoft,Red Hat,Google,Robust Perception,VMware,Infoblox,Portworx,storageos,Telefónica,Treasure Data,Upbound,Covalent,Docker,Edumall.vn,Iguaz.io,Juniper Networks,Mirantis,SolidFire,Weaveworks,ZTE,Prometheus Consulting","CNCF,The Linux Foundation,IBM,SolarWinds,Heptio,Vulk,Intel,Microsoft,Red Hat,Google,Robust Perception,VMware,Infoblox,Portworx,storageos,Telefónica,Treasure Data,Upbound,Covalent,Docker,Edumall.vn,Iguaz.io,Juniper Networks,Mirantis,SolidFire,Weaveworks,ZTE,Prometheus Consulting","CNCF,The Linux Foundation,IBM,SolarWinds,Heptio,Vulk,Intel,Microsoft,Red Hat,Google,Robust Perception,VMware,Infoblox,Portworx,storageos,Telefónica,Treasure Data,Upbound,Covalent,Docker,Edumall.vn,Iguaz.io,Juniper Networks,Mirantis,SolidFire,Weaveworks,ZTE,Prometheus Consulting","CNCF,The Linux Foundation,IBM,SolarWinds,Heptio,Vulk,Intel,Microsoft,Red Hat,Google,Robust Perception,VMware,Infoblox,Portworx,storageos,Telefónica,Treasure Data,Upbound,Covalent,Docker,Edumall.vn,Iguaz.io,Juniper Networks,Mirantis,SolidFire,Weaveworks,ZTE,Prometheus Consulting"
