Release,Date from,Date to,Top 1 contributing companies,Top 2 contributing companies,Top 3 contributing companies,Top 4 contributing companies,Top 5 contributing companies,Top 10 contributing companies,Top 15 contributing companies,Top 20 contributing companies,Top 25 contributing companies,Top 30 contributing companies,Top 50 contributing companies,Top 100 contributing companies,Top 200 contributing companies,Top 500 contributing companies,Top 1000 contributing companies
02/2018,2/1/2018,3/1/2018,Google,"Google,Lyft","Google,Lyft,SalesForce","Google,Lyft,SalesForce,Apple","Google,Lyft,SalesForce,Apple,Datawire.io","Google,Lyft,SalesForce,Apple,Datawire.io,IBM,Stripe,Tigera,Square,Red Hat","Google,Lyft,SalesForce,Apple,Datawire.io,IBM,Stripe,Tigera,Square,Red Hat,Netflix,Microsoft,Turbine Labs,eBay,Verizon","Google,Lyft,SalesForce,Apple,Datawire.io,IBM,Stripe,Tigera,Square,Red Hat,Netflix,Microsoft,Turbine Labs,eBay,Verizon,DigitalOcean","Google,Lyft,SalesForce,Apple,Datawire.io,IBM,Stripe,Tigera,Square,Red Hat,Netflix,Microsoft,Turbine Labs,eBay,Verizon,DigitalOcean","Google,Lyft,SalesForce,Apple,Datawire.io,IBM,Stripe,Tigera,Square,Red Hat,Netflix,Microsoft,Turbine Labs,eBay,Verizon,DigitalOcean","Google,Lyft,SalesForce,Apple,Datawire.io,IBM,Stripe,Tigera,Square,Red Hat,Netflix,Microsoft,Turbine Labs,eBay,Verizon,DigitalOcean","Google,Lyft,SalesForce,Apple,Datawire.io,IBM,Stripe,Tigera,Square,Red Hat,Netflix,Microsoft,Turbine Labs,eBay,Verizon,DigitalOcean","Google,Lyft,SalesForce,Apple,Datawire.io,IBM,Stripe,Tigera,Square,Red Hat,Netflix,Microsoft,Turbine Labs,eBay,Verizon,DigitalOcean","Google,Lyft,SalesForce,Apple,Datawire.io,IBM,Stripe,Tigera,Square,Red Hat,Netflix,Microsoft,Turbine Labs,eBay,Verizon,DigitalOcean","Google,Lyft,SalesForce,Apple,Datawire.io,IBM,Stripe,Tigera,Square,Red Hat,Netflix,Microsoft,Turbine Labs,eBay,Verizon,DigitalOcean"
03/2018,3/1/2018,4/1/2018,Lyft,"Lyft,Google","Lyft,Google,SalesForce","Lyft,Google,SalesForce,Turbine Labs","Lyft,Google,SalesForce,Turbine Labs,Apple","Lyft,Google,SalesForce,Turbine Labs,Apple,Red Hat,Datawire.io,IBM,Mesosphere,Stripe","Lyft,Google,SalesForce,Turbine Labs,Apple,Red Hat,Datawire.io,IBM,Mesosphere,Stripe,Microsoft,Verizon,Tigera,Synology,Square","Lyft,Google,SalesForce,Turbine Labs,Apple,Red Hat,Datawire.io,IBM,Mesosphere,Stripe,Microsoft,Verizon,Tigera,Synology,Square,CNCF,Cisco,Facebook,JPMorgan,Namely","Lyft,Google,SalesForce,Turbine Labs,Apple,Red Hat,Datawire.io,IBM,Mesosphere,Stripe,Microsoft,Verizon,Tigera,Synology,Square,CNCF,Cisco,Facebook,JPMorgan,Namely,Netflix,Pivotal,Spotify,TripTravel,ZTE","Lyft,Google,SalesForce,Turbine Labs,Apple,Red Hat,Datawire.io,IBM,Mesosphere,Stripe,Microsoft,Verizon,Tigera,Synology,Square,CNCF,Cisco,Facebook,JPMorgan,Namely,Netflix,Pivotal,Spotify,TripTravel,ZTE,zvelo","Lyft,Google,SalesForce,Turbine Labs,Apple,Red Hat,Datawire.io,IBM,Mesosphere,Stripe,Microsoft,Verizon,Tigera,Synology,Square,CNCF,Cisco,Facebook,JPMorgan,Namely,Netflix,Pivotal,Spotify,TripTravel,ZTE,zvelo","Lyft,Google,SalesForce,Turbine Labs,Apple,Red Hat,Datawire.io,IBM,Mesosphere,Stripe,Microsoft,Verizon,Tigera,Synology,Square,CNCF,Cisco,Facebook,JPMorgan,Namely,Netflix,Pivotal,Spotify,TripTravel,ZTE,zvelo","Lyft,Google,SalesForce,Turbine Labs,Apple,Red Hat,Datawire.io,IBM,Mesosphere,Stripe,Microsoft,Verizon,Tigera,Synology,Square,CNCF,Cisco,Facebook,JPMorgan,Namely,Netflix,Pivotal,Spotify,TripTravel,ZTE,zvelo","Lyft,Google,SalesForce,Turbine Labs,Apple,Red Hat,Datawire.io,IBM,Mesosphere,Stripe,Microsoft,Verizon,Tigera,Synology,Square,CNCF,Cisco,Facebook,JPMorgan,Namely,Netflix,Pivotal,Spotify,TripTravel,ZTE,zvelo","Lyft,Google,SalesForce,Turbine Labs,Apple,Red Hat,Datawire.io,IBM,Mesosphere,Stripe,Microsoft,Verizon,Tigera,Synology,Square,CNCF,Cisco,Facebook,JPMorgan,Namely,Netflix,Pivotal,Spotify,TripTravel,ZTE,zvelo"
04/2018,4/1/2018,5/1/2018,Lyft,"Lyft,Google","Lyft,Google,SalesForce","Lyft,Google,SalesForce,Apple","Lyft,Google,SalesForce,Apple,Datawire.io","Lyft,Google,SalesForce,Apple,Datawire.io,CNCF,IBM,TripTravel,JPMorgan,Turbine Labs","Lyft,Google,SalesForce,Apple,Datawire.io,CNCF,IBM,TripTravel,JPMorgan,Turbine Labs,Red Hat,Stripe,Tigera","Lyft,Google,SalesForce,Apple,Datawire.io,CNCF,IBM,TripTravel,JPMorgan,Turbine Labs,Red Hat,Stripe,Tigera","Lyft,Google,SalesForce,Apple,Datawire.io,CNCF,IBM,TripTravel,JPMorgan,Turbine Labs,Red Hat,Stripe,Tigera","Lyft,Google,SalesForce,Apple,Datawire.io,CNCF,IBM,TripTravel,JPMorgan,Turbine Labs,Red Hat,Stripe,Tigera","Lyft,Google,SalesForce,Apple,Datawire.io,CNCF,IBM,TripTravel,JPMorgan,Turbine Labs,Red Hat,Stripe,Tigera","Lyft,Google,SalesForce,Apple,Datawire.io,CNCF,IBM,TripTravel,JPMorgan,Turbine Labs,Red Hat,Stripe,Tigera","Lyft,Google,SalesForce,Apple,Datawire.io,CNCF,IBM,TripTravel,JPMorgan,Turbine Labs,Red Hat,Stripe,Tigera","Lyft,Google,SalesForce,Apple,Datawire.io,CNCF,IBM,TripTravel,JPMorgan,Turbine Labs,Red Hat,Stripe,Tigera","Lyft,Google,SalesForce,Apple,Datawire.io,CNCF,IBM,TripTravel,JPMorgan,Turbine Labs,Red Hat,Stripe,Tigera"
Quarter from 07/2016,7/1/2016,10/1/2016,Lyft,"Lyft,LightStep","Lyft,LightStep,Google","Lyft,LightStep,Google,Devops","Lyft,LightStep,Google,Devops","Lyft,LightStep,Google,Devops","Lyft,LightStep,Google,Devops","Lyft,LightStep,Google,Devops","Lyft,LightStep,Google,Devops","Lyft,LightStep,Google,Devops","Lyft,LightStep,Google,Devops","Lyft,LightStep,Google,Devops","Lyft,LightStep,Google,Devops","Lyft,LightStep,Google,Devops","Lyft,LightStep,Google,Devops"
Quarter from 10/2016,10/1/2016,1/1/2017,Lyft,"Lyft,Google","Lyft,Google,IBM","Lyft,Google,IBM,Netflix","Lyft,Google,IBM,Netflix","Lyft,Google,IBM,Netflix","Lyft,Google,IBM,Netflix","Lyft,Google,IBM,Netflix","Lyft,Google,IBM,Netflix","Lyft,Google,IBM,Netflix","Lyft,Google,IBM,Netflix","Lyft,Google,IBM,Netflix","Lyft,Google,IBM,Netflix","Lyft,Google,IBM,Netflix","Lyft,Google,IBM,Netflix"
Quarter from 01/2017,1/1/2017,4/1/2017,Lyft,"Lyft,Google","Lyft,Google,IBM","Lyft,Google,IBM,Box","Lyft,Google,IBM,Box,Netflix","Lyft,Google,IBM,Box,Netflix","Lyft,Google,IBM,Box,Netflix","Lyft,Google,IBM,Box,Netflix","Lyft,Google,IBM,Box,Netflix","Lyft,Google,IBM,Box,Netflix","Lyft,Google,IBM,Box,Netflix","Lyft,Google,IBM,Box,Netflix","Lyft,Google,IBM,Box,Netflix","Lyft,Google,IBM,Box,Netflix","Lyft,Google,IBM,Box,Netflix"
Quarter from 04/2017,4/1/2017,7/1/2017,Lyft,"Lyft,Google","Lyft,Google,IBM","Lyft,Google,IBM,eBay","Lyft,Google,IBM,eBay,ICF","Lyft,Google,IBM,eBay,ICF,LightStep","Lyft,Google,IBM,eBay,ICF,LightStep","Lyft,Google,IBM,eBay,ICF,LightStep","Lyft,Google,IBM,eBay,ICF,LightStep","Lyft,Google,IBM,eBay,ICF,LightStep","Lyft,Google,IBM,eBay,ICF,LightStep","Lyft,Google,IBM,eBay,ICF,LightStep","Lyft,Google,IBM,eBay,ICF,LightStep","Lyft,Google,IBM,eBay,ICF,LightStep","Lyft,Google,IBM,eBay,ICF,LightStep"
Quarter from 07/2017,7/1/2017,10/1/2017,Lyft,"Lyft,Google","Lyft,Google,Turbine Labs","Lyft,Google,Turbine Labs,CNCF","Lyft,Google,Turbine Labs,CNCF,Datawire.io","Lyft,Google,Turbine Labs,CNCF,Datawire.io,Red Hat,Stripe,Apple,eBay,Microsoft","Lyft,Google,Turbine Labs,CNCF,Datawire.io,Red Hat,Stripe,Apple,eBay,Microsoft,Pivotal,IBM,Twilio,Facebook,Spotify","Lyft,Google,Turbine Labs,CNCF,Datawire.io,Red Hat,Stripe,Apple,eBay,Microsoft,Pivotal,IBM,Twilio,Facebook,Spotify","Lyft,Google,Turbine Labs,CNCF,Datawire.io,Red Hat,Stripe,Apple,eBay,Microsoft,Pivotal,IBM,Twilio,Facebook,Spotify","Lyft,Google,Turbine Labs,CNCF,Datawire.io,Red Hat,Stripe,Apple,eBay,Microsoft,Pivotal,IBM,Twilio,Facebook,Spotify","Lyft,Google,Turbine Labs,CNCF,Datawire.io,Red Hat,Stripe,Apple,eBay,Microsoft,Pivotal,IBM,Twilio,Facebook,Spotify","Lyft,Google,Turbine Labs,CNCF,Datawire.io,Red Hat,Stripe,Apple,eBay,Microsoft,Pivotal,IBM,Twilio,Facebook,Spotify","Lyft,Google,Turbine Labs,CNCF,Datawire.io,Red Hat,Stripe,Apple,eBay,Microsoft,Pivotal,IBM,Twilio,Facebook,Spotify","Lyft,Google,Turbine Labs,CNCF,Datawire.io,Red Hat,Stripe,Apple,eBay,Microsoft,Pivotal,IBM,Twilio,Facebook,Spotify","Lyft,Google,Turbine Labs,CNCF,Datawire.io,Red Hat,Stripe,Apple,eBay,Microsoft,Pivotal,IBM,Twilio,Facebook,Spotify"
Quarter from 10/2017,10/1/2017,1/1/2018,Lyft,"Lyft,Google","Lyft,Google,IBM","Lyft,Google,IBM,Turbine Labs","Lyft,Google,IBM,Turbine Labs,Apple","Lyft,Google,IBM,Turbine Labs,Apple,Datawire.io,Stripe,Red Hat,OpenStack Foundation,CNCF","Lyft,Google,IBM,Turbine Labs,Apple,Datawire.io,Stripe,Red Hat,OpenStack Foundation,CNCF,Spike Curtis,Facebook,Factotum,SoundCloud,eBay","Lyft,Google,IBM,Turbine Labs,Apple,Datawire.io,Stripe,Red Hat,OpenStack Foundation,CNCF,Spike Curtis,Facebook,Factotum,SoundCloud,eBay,Cloud Works,Tigera,Pivotal,Namely,Microsoft","Lyft,Google,IBM,Turbine Labs,Apple,Datawire.io,Stripe,Red Hat,OpenStack Foundation,CNCF,Spike Curtis,Facebook,Factotum,SoundCloud,eBay,Cloud Works,Tigera,Pivotal,Namely,Microsoft,Dealer.com,VMware,BeenVerified","Lyft,Google,IBM,Turbine Labs,Apple,Datawire.io,Stripe,Red Hat,OpenStack Foundation,CNCF,Spike Curtis,Facebook,Factotum,SoundCloud,eBay,Cloud Works,Tigera,Pivotal,Namely,Microsoft,Dealer.com,VMware,BeenVerified","Lyft,Google,IBM,Turbine Labs,Apple,Datawire.io,Stripe,Red Hat,OpenStack Foundation,CNCF,Spike Curtis,Facebook,Factotum,SoundCloud,eBay,Cloud Works,Tigera,Pivotal,Namely,Microsoft,Dealer.com,VMware,BeenVerified","Lyft,Google,IBM,Turbine Labs,Apple,Datawire.io,Stripe,Red Hat,OpenStack Foundation,CNCF,Spike Curtis,Facebook,Factotum,SoundCloud,eBay,Cloud Works,Tigera,Pivotal,Namely,Microsoft,Dealer.com,VMware,BeenVerified","Lyft,Google,IBM,Turbine Labs,Apple,Datawire.io,Stripe,Red Hat,OpenStack Foundation,CNCF,Spike Curtis,Facebook,Factotum,SoundCloud,eBay,Cloud Works,Tigera,Pivotal,Namely,Microsoft,Dealer.com,VMware,BeenVerified","Lyft,Google,IBM,Turbine Labs,Apple,Datawire.io,Stripe,Red Hat,OpenStack Foundation,CNCF,Spike Curtis,Facebook,Factotum,SoundCloud,eBay,Cloud Works,Tigera,Pivotal,Namely,Microsoft,Dealer.com,VMware,BeenVerified","Lyft,Google,IBM,Turbine Labs,Apple,Datawire.io,Stripe,Red Hat,OpenStack Foundation,CNCF,Spike Curtis,Facebook,Factotum,SoundCloud,eBay,Cloud Works,Tigera,Pivotal,Namely,Microsoft,Dealer.com,VMware,BeenVerified"
Quarter from 01/2018,1/1/2018,4/1/2018,Lyft,"Lyft,Google","Lyft,Google,SalesForce","Lyft,Google,SalesForce,Apple","Lyft,Google,SalesForce,Apple,Turbine Labs","Lyft,Google,SalesForce,Apple,Turbine Labs,Datawire.io,Red Hat,Tigera,IBM,Stripe","Lyft,Google,SalesForce,Apple,Turbine Labs,Datawire.io,Red Hat,Tigera,IBM,Stripe,Square,OpenStack Foundation,Netflix,Microsoft,Verizon","Lyft,Google,SalesForce,Apple,Turbine Labs,Datawire.io,Red Hat,Tigera,IBM,Stripe,Square,OpenStack Foundation,Netflix,Microsoft,Verizon,Mesosphere,ZTE,Synology,Namely,Facebook","Lyft,Google,SalesForce,Apple,Turbine Labs,Datawire.io,Red Hat,Tigera,IBM,Stripe,Square,OpenStack Foundation,Netflix,Microsoft,Verizon,Mesosphere,ZTE,Synology,Namely,Facebook,eBay,PayPal,Pivotal,DigitalOcean,CNCF","Lyft,Google,SalesForce,Apple,Turbine Labs,Datawire.io,Red Hat,Tigera,IBM,Stripe,Square,OpenStack Foundation,Netflix,Microsoft,Verizon,Mesosphere,ZTE,Synology,Namely,Facebook,eBay,PayPal,Pivotal,DigitalOcean,CNCF,Spotify,Cisco,HPE,TripTravel,zvelo","Lyft,Google,SalesForce,Apple,Turbine Labs,Datawire.io,Red Hat,Tigera,IBM,Stripe,Square,OpenStack Foundation,Netflix,Microsoft,Verizon,Mesosphere,ZTE,Synology,Namely,Facebook,eBay,PayPal,Pivotal,DigitalOcean,CNCF,Spotify,Cisco,HPE,TripTravel,zvelo,JPMorgan","Lyft,Google,SalesForce,Apple,Turbine Labs,Datawire.io,Red Hat,Tigera,IBM,Stripe,Square,OpenStack Foundation,Netflix,Microsoft,Verizon,Mesosphere,ZTE,Synology,Namely,Facebook,eBay,PayPal,Pivotal,DigitalOcean,CNCF,Spotify,Cisco,HPE,TripTravel,zvelo,JPMorgan","Lyft,Google,SalesForce,Apple,Turbine Labs,Datawire.io,Red Hat,Tigera,IBM,Stripe,Square,OpenStack Foundation,Netflix,Microsoft,Verizon,Mesosphere,ZTE,Synology,Namely,Facebook,eBay,PayPal,Pivotal,DigitalOcean,CNCF,Spotify,Cisco,HPE,TripTravel,zvelo,JPMorgan","Lyft,Google,SalesForce,Apple,Turbine Labs,Datawire.io,Red Hat,Tigera,IBM,Stripe,Square,OpenStack Foundation,Netflix,Microsoft,Verizon,Mesosphere,ZTE,Synology,Namely,Facebook,eBay,PayPal,Pivotal,DigitalOcean,CNCF,Spotify,Cisco,HPE,TripTravel,zvelo,JPMorgan","Lyft,Google,SalesForce,Apple,Turbine Labs,Datawire.io,Red Hat,Tigera,IBM,Stripe,Square,OpenStack Foundation,Netflix,Microsoft,Verizon,Mesosphere,ZTE,Synology,Namely,Facebook,eBay,PayPal,Pivotal,DigitalOcean,CNCF,Spotify,Cisco,HPE,TripTravel,zvelo,JPMorgan"
